pert,name,cluster,split,fp_data,label
ENSG00000163159,VPS72,348,train,data/single_cell/k562_gw/data_interv-ENSG00000163159.npy,155
ENSG00000163161,ERCC3,95,train,data/single_cell/k562_gw/data_interv-ENSG00000163161.npy,217
ENSG00000163166,IWS1,353,train,data/single_cell/k562_gw/data_interv-ENSG00000163166.npy,136
ENSG00000163191,S100A11,18,train,data/single_cell/k562_gw/data_interv-ENSG00000163191.npy,18
ENSG00000163319,MRPS18C,189,train,data/single_cell/k562_gw/data_interv-ENSG00000163319.npy,142
ENSG00000163399,ATP1A1,95,train,data/single_cell/k562_gw/data_interv-ENSG00000163399.npy,441
ENSG00000163468,CCT3,262,train,data/single_cell/k562_gw/data_interv-ENSG00000163468.npy,43
ENSG00000163527,STT3B,11,train,data/single_cell/k562_gw/data_interv-ENSG00000163527.npy,744
ENSG00000163528,CHCHD4,11,train,data/single_cell/k562_gw/data_interv-ENSG00000163528.npy,528
ENSG00000163535,SGO2,18,train,data/single_cell/k562_gw/data_interv-ENSG00000163535.npy,27
ENSG00000163558,PRKCI,18,train,data/single_cell/k562_gw/data_interv-ENSG00000163558.npy,52
ENSG00000163584,RPL22L1,18,train,data/single_cell/k562_gw/data_interv-ENSG00000163584.npy,39
ENSG00000163605,PPP4R2,18,train,data/single_cell/k562_gw/data_interv-ENSG00000163605.npy,172
ENSG00000163607,GTPBP8,189,train,data/single_cell/k562_gw/data_interv-ENSG00000163607.npy,12
ENSG00000163634,THOC7,95,train,data/single_cell/k562_gw/data_interv-ENSG00000163634.npy,74
ENSG00000163636,PSMD6,294,train,data/single_cell/k562_gw/data_interv-ENSG00000163636.npy,409
ENSG00000163655,GMPS,95,train,data/single_cell/k562_gw/data_interv-ENSG00000163655.npy,209
ENSG00000163660,CCNL1,18,train,data/single_cell/k562_gw/data_interv-ENSG00000163660.npy,44
ENSG00000163682,RPL9,283,train,data/single_cell/k562_gw/data_interv-ENSG00000163682.npy,134
ENSG00000163714,U2SURP,312,train,data/single_cell/k562_gw/data_interv-ENSG00000163714.npy,677
ENSG00000163754,GYG1,18,train,data/single_cell/k562_gw/data_interv-ENSG00000163754.npy,47
ENSG00000163798,SLC4A1AP,18,train,data/single_cell/k562_gw/data_interv-ENSG00000163798.npy,9
ENSG00000163808,KIF15,224,train,data/single_cell/k562_gw/data_interv-ENSG00000163808.npy,19
ENSG00000163811,WDR43,87,train,data/single_cell/k562_gw/data_interv-ENSG00000163811.npy,109
ENSG00000163872,YEATS2,95,train,data/single_cell/k562_gw/data_interv-ENSG00000163872.npy,407
ENSG00000163902,RPN1,357,train,data/single_cell/k562_gw/data_interv-ENSG00000163902.npy,29
ENSG00000163918,RFC4,120,train,data/single_cell/k562_gw/data_interv-ENSG00000163918.npy,114
ENSG00000163930,BAP1,169,train,data/single_cell/k562_gw/data_interv-ENSG00000163930.npy,941
ENSG00000163933,RFT1,18,train,data/single_cell/k562_gw/data_interv-ENSG00000163933.npy,18
ENSG00000163939,PBRM1,224,train,data/single_cell/k562_gw/data_interv-ENSG00000163939.npy,55
ENSG00000163950,SLBP,291,train,data/single_cell/k562_gw/data_interv-ENSG00000163950.npy,434
ENSG00000164024,METAP1,18,train,data/single_cell/k562_gw/data_interv-ENSG00000164024.npy,19
ENSG00000164032,H2AFZ,18,train,data/single_cell/k562_gw/data_interv-ENSG00000164032.npy,58
ENSG00000164053,ATRIP,61,train,data/single_cell/k562_gw/data_interv-ENSG00000164053.npy,239
ENSG00000164077,MON1A,294,train,data/single_cell/k562_gw/data_interv-ENSG00000164077.npy,122
ENSG00000164091,WDR82,333,train,data/single_cell/k562_gw/data_interv-ENSG00000164091.npy,52
ENSG00000164109,MAD2L1,11,train,data/single_cell/k562_gw/data_interv-ENSG00000164109.npy,507
ENSG00000164134,NAA15,95,train,data/single_cell/k562_gw/data_interv-ENSG00000164134.npy,192
ENSG00000164151,ICE1,169,train,data/single_cell/k562_gw/data_interv-ENSG00000164151.npy,44
ENSG00000164163,ABCE1,283,train,data/single_cell/k562_gw/data_interv-ENSG00000164163.npy,172
ENSG00000164167,LSM6,89,train,data/single_cell/k562_gw/data_interv-ENSG00000164167.npy,54
ENSG00000164180,TMEM161B,195,train,data/single_cell/k562_gw/data_interv-ENSG00000164180.npy,427
ENSG00000164327,RICTOR,224,train,data/single_cell/k562_gw/data_interv-ENSG00000164327.npy,31
ENSG00000164346,NSA2,272,train,data/single_cell/k562_gw/data_interv-ENSG00000164346.npy,100
ENSG00000164405,UQCRQ,189,train,data/single_cell/k562_gw/data_interv-ENSG00000164405.npy,302
ENSG00000164506,STXBP5,95,train,data/single_cell/k562_gw/data_interv-ENSG00000164506.npy,16
ENSG00000164587,RPS14,69,train,data/single_cell/k562_gw/data_interv-ENSG00000164587.npy,112
ENSG00000164615,CAMLG,294,train,data/single_cell/k562_gw/data_interv-ENSG00000164615.npy,151
ENSG00000164654,MIOS,224,train,data/single_cell/k562_gw/data_interv-ENSG00000164654.npy,333
ENSG00000164713,BRI3,18,train,data/single_cell/k562_gw/data_interv-ENSG00000164713.npy,23
ENSG00000164754,RAD21,294,train,data/single_cell/k562_gw/data_interv-ENSG00000164754.npy,888
ENSG00000164758,MED30,103,train,data/single_cell/k562_gw/data_interv-ENSG00000164758.npy,652
ENSG00000164823,OSGIN2,18,train,data/single_cell/k562_gw/data_interv-ENSG00000164823.npy,11
ENSG00000164880,INTS1,18,train,data/single_cell/k562_gw/data_interv-ENSG00000164880.npy,255
ENSG00000164896,FASTK,294,train,data/single_cell/k562_gw/data_interv-ENSG00000164896.npy,56
ENSG00000164919,COX6C,189,train,data/single_cell/k562_gw/data_interv-ENSG00000164919.npy,253
ENSG00000164934,DCAF13,247,train,data/single_cell/k562_gw/data_interv-ENSG00000164934.npy,37
ENSG00000164941,INTS8,201,train,data/single_cell/k562_gw/data_interv-ENSG00000164941.npy,658
ENSG00000164975,SNAPC3,95,train,data/single_cell/k562_gw/data_interv-ENSG00000164975.npy,132
ENSG00000164985,PSIP1,18,train,data/single_cell/k562_gw/data_interv-ENSG00000164985.npy,11
ENSG00000165060,FXN,18,train,data/single_cell/k562_gw/data_interv-ENSG00000165060.npy,29
ENSG00000165264,NDUFB6,224,train,data/single_cell/k562_gw/data_interv-ENSG00000165264.npy,19
ENSG00000165416,SUGT1,343,train,data/single_cell/k562_gw/data_interv-ENSG00000165416.npy,204
ENSG00000165417,GTF2A1,95,train,data/single_cell/k562_gw/data_interv-ENSG00000165417.npy,235
ENSG00000165458,INPPL1,334,train,data/single_cell/k562_gw/data_interv-ENSG00000165458.npy,188
ENSG00000165476,REEP3,18,train,data/single_cell/k562_gw/data_interv-ENSG00000165476.npy,12
ENSG00000165480,SKA3,189,train,data/single_cell/k562_gw/data_interv-ENSG00000165480.npy,99
ENSG00000165506,DNAAF2,18,train,data/single_cell/k562_gw/data_interv-ENSG00000165506.npy,10
ENSG00000165526,RPUSD4,189,train,data/single_cell/k562_gw/data_interv-ENSG00000165526.npy,152
ENSG00000165609,NUDT5,18,train,data/single_cell/k562_gw/data_interv-ENSG00000165609.npy,14
ENSG00000165629,ATP5F1C,216,train,data/single_cell/k562_gw/data_interv-ENSG00000165629.npy,167
ENSG00000165632,TAF3,294,train,data/single_cell/k562_gw/data_interv-ENSG00000165632.npy,182
ENSG00000165644,COMTD1,18,train,data/single_cell/k562_gw/data_interv-ENSG00000165644.npy,88
ENSG00000165669,FAM204A,18,train,data/single_cell/k562_gw/data_interv-ENSG00000165669.npy,20
ENSG00000165671,NSD1,18,train,data/single_cell/k562_gw/data_interv-ENSG00000165671.npy,47
ENSG00000165688,PMPCA,11,train,data/single_cell/k562_gw/data_interv-ENSG00000165688.npy,547
ENSG00000165716,DIPK1B,18,train,data/single_cell/k562_gw/data_interv-ENSG00000165716.npy,42
ENSG00000165732,DDX21,243,train,data/single_cell/k562_gw/data_interv-ENSG00000165732.npy,577
ENSG00000165775,FUNDC2,15,train,data/single_cell/k562_gw/data_interv-ENSG00000165775.npy,627
ENSG00000165792,METTL17,189,train,data/single_cell/k562_gw/data_interv-ENSG00000165792.npy,173
ENSG00000165819,METTL3,18,train,data/single_cell/k562_gw/data_interv-ENSG00000165819.npy,530
ENSG00000165898,ISCA2,189,train,data/single_cell/k562_gw/data_interv-ENSG00000165898.npy,281
ENSG00000165916,PSMC3,224,train,data/single_cell/k562_gw/data_interv-ENSG00000165916.npy,39
ENSG00000166012,TAF1D,87,train,data/single_cell/k562_gw/data_interv-ENSG00000166012.npy,313
ENSG00000166136,NDUFB8,224,train,data/single_cell/k562_gw/data_interv-ENSG00000166136.npy,165
ENSG00000166197,NOLC1,272,train,data/single_cell/k562_gw/data_interv-ENSG00000166197.npy,312
ENSG00000166200,COPS2,372,train,data/single_cell/k562_gw/data_interv-ENSG00000166200.npy,68
ENSG00000166226,CCT2,29,train,data/single_cell/k562_gw/data_interv-ENSG00000166226.npy,150
ENSG00000166260,COX11,189,train,data/single_cell/k562_gw/data_interv-ENSG00000166260.npy,263
ENSG00000166263,STXBP4,189,train,data/single_cell/k562_gw/data_interv-ENSG00000166263.npy,164
ENSG00000166337,TAF10,10,train,data/single_cell/k562_gw/data_interv-ENSG00000166337.npy,335
ENSG00000166451,CENPN,95,train,data/single_cell/k562_gw/data_interv-ENSG00000166451.npy,9
ENSG00000166477,LEO1,295,train,data/single_cell/k562_gw/data_interv-ENSG00000166477.npy,281
ENSG00000166508,MCM7,95,train,data/single_cell/k562_gw/data_interv-ENSG00000166508.npy,128
ENSG00000166595,CIAO2B,18,train,data/single_cell/k562_gw/data_interv-ENSG00000166595.npy,17
ENSG00000166598,HSP90B1,224,train,data/single_cell/k562_gw/data_interv-ENSG00000166598.npy,10
ENSG00000166669,ATF7IP2,224,train,data/single_cell/k562_gw/data_interv-ENSG00000166669.npy,35
ENSG00000166847,DCTN5,224,train,data/single_cell/k562_gw/data_interv-ENSG00000166847.npy,14
ENSG00000166848,TERF2IP,189,train,data/single_cell/k562_gw/data_interv-ENSG00000166848.npy,75
ENSG00000166855,CLPX,18,train,data/single_cell/k562_gw/data_interv-ENSG00000166855.npy,14
ENSG00000166902,MRPL16,189,train,data/single_cell/k562_gw/data_interv-ENSG00000166902.npy,120
ENSG00000166986,MARS,11,train,data/single_cell/k562_gw/data_interv-ENSG00000166986.npy,349
ENSG00000167005,NUDT21,258,train,data/single_cell/k562_gw/data_interv-ENSG00000167005.npy,664
ENSG00000167085,PHB,318,train,data/single_cell/k562_gw/data_interv-ENSG00000167085.npy,884
ENSG00000167088,SNRPD1,183,train,data/single_cell/k562_gw/data_interv-ENSG00000167088.npy,64
ENSG00000167118,URM1,224,train,data/single_cell/k562_gw/data_interv-ENSG00000167118.npy,32
ENSG00000167258,CDK12,38,train,data/single_cell/k562_gw/data_interv-ENSG00000167258.npy,137
ENSG00000167272,POP5,344,train,data/single_cell/k562_gw/data_interv-ENSG00000167272.npy,185
ENSG00000167283,ATP5MG,189,train,data/single_cell/k562_gw/data_interv-ENSG00000167283.npy,60
ENSG00000167508,MVD,206,train,data/single_cell/k562_gw/data_interv-ENSG00000167508.npy,480
ENSG00000167522,ANKRD11,18,train,data/single_cell/k562_gw/data_interv-ENSG00000167522.npy,395
ENSG00000167526,RPL13,283,train,data/single_cell/k562_gw/data_interv-ENSG00000167526.npy,123
ENSG00000167543,TP53I13,189,train,data/single_cell/k562_gw/data_interv-ENSG00000167543.npy,96
ENSG00000167615,LENG8,18,train,data/single_cell/k562_gw/data_interv-ENSG00000167615.npy,42
ENSG00000167646,DNAAF3,224,train,data/single_cell/k562_gw/data_interv-ENSG00000167646.npy,17
ENSG00000167721,TSR1,18,train,data/single_cell/k562_gw/data_interv-ENSG00000167721.npy,67
ENSG00000167797,CDK2AP2,18,train,data/single_cell/k562_gw/data_interv-ENSG00000167797.npy,5
ENSG00000167862,MRPL58,189,train,data/single_cell/k562_gw/data_interv-ENSG00000167862.npy,69
ENSG00000167863,ATP5PD,293,train,data/single_cell/k562_gw/data_interv-ENSG00000167863.npy,386
ENSG00000167881,SRP68,135,train,data/single_cell/k562_gw/data_interv-ENSG00000167881.npy,122
ENSG00000167900,TK1,224,train,data/single_cell/k562_gw/data_interv-ENSG00000167900.npy,31
ENSG00000167965,MLST8,224,train,data/single_cell/k562_gw/data_interv-ENSG00000167965.npy,18
ENSG00000167967,E4F1,189,train,data/single_cell/k562_gw/data_interv-ENSG00000167967.npy,119
ENSG00000167978,SRRM2,18,train,data/single_cell/k562_gw/data_interv-ENSG00000167978.npy,325
ENSG00000168028,RPSA,243,train,data/single_cell/k562_gw/data_interv-ENSG00000168028.npy,219
ENSG00000168066,SF1,224,train,data/single_cell/k562_gw/data_interv-ENSG00000168066.npy,85
ENSG00000168090,COPS6,294,train,data/single_cell/k562_gw/data_interv-ENSG00000168090.npy,629
ENSG00000168137,SETD5,18,train,data/single_cell/k562_gw/data_interv-ENSG00000168137.npy,180
ENSG00000168286,THAP11,18,train,data/single_cell/k562_gw/data_interv-ENSG00000168286.npy,77
ENSG00000168291,PDHB,224,train,data/single_cell/k562_gw/data_interv-ENSG00000168291.npy,12
ENSG00000168393,DTYMK,95,train,data/single_cell/k562_gw/data_interv-ENSG00000168393.npy,111
ENSG00000168395,ING5,18,train,data/single_cell/k562_gw/data_interv-ENSG00000168395.npy,24
ENSG00000168495,POLR3D,18,train,data/single_cell/k562_gw/data_interv-ENSG00000168495.npy,26
ENSG00000168564,CDKN2AIP,224,train,data/single_cell/k562_gw/data_interv-ENSG00000168564.npy,22
ENSG00000168566,SNRNP48,163,train,data/single_cell/k562_gw/data_interv-ENSG00000168566.npy,13
ENSG00000168653,NDUFS5,18,train,data/single_cell/k562_gw/data_interv-ENSG00000168653.npy,18
ENSG00000168724,DNAJC21,169,train,data/single_cell/k562_gw/data_interv-ENSG00000168724.npy,38
ENSG00000168813,ZNF507,18,train,data/single_cell/k562_gw/data_interv-ENSG00000168813.npy,9
ENSG00000168818,STX18,189,train,data/single_cell/k562_gw/data_interv-ENSG00000168818.npy,126
ENSG00000168827,GFM1,189,train,data/single_cell/k562_gw/data_interv-ENSG00000168827.npy,1
ENSG00000168906,MAT2A,285,train,data/single_cell/k562_gw/data_interv-ENSG00000168906.npy,55
ENSG00000168924,LETM1,11,train,data/single_cell/k562_gw/data_interv-ENSG00000168924.npy,422
ENSG00000169020,ATP5ME,189,train,data/single_cell/k562_gw/data_interv-ENSG00000169020.npy,289
ENSG00000169021,UQCRFS1,95,train,data/single_cell/k562_gw/data_interv-ENSG00000169021.npy,444
ENSG00000169045,HNRNPH1,294,train,data/single_cell/k562_gw/data_interv-ENSG00000169045.npy,218
ENSG00000169217,CD2BP2,18,train,data/single_cell/k562_gw/data_interv-ENSG00000169217.npy,50
ENSG00000169230,PRELID1,189,train,data/single_cell/k562_gw/data_interv-ENSG00000169230.npy,223
ENSG00000169251,NMD3,283,train,data/single_cell/k562_gw/data_interv-ENSG00000169251.npy,254
ENSG00000169288,MRPL1,189,train,data/single_cell/k562_gw/data_interv-ENSG00000169288.npy,81
ENSG00000169564,PCBP1,169,train,data/single_cell/k562_gw/data_interv-ENSG00000169564.npy,127
ENSG00000169612,RAMAC,95,train,data/single_cell/k562_gw/data_interv-ENSG00000169612.npy,197
ENSG00000169679,BUB1,18,train,data/single_cell/k562_gw/data_interv-ENSG00000169679.npy,19
ENSG00000169682,SPNS1,18,train,data/single_cell/k562_gw/data_interv-ENSG00000169682.npy,9
ENSG00000169710,FASN,95,train,data/single_cell/k562_gw/data_interv-ENSG00000169710.npy,204
ENSG00000169714,CNBP,224,train,data/single_cell/k562_gw/data_interv-ENSG00000169714.npy,56
ENSG00000169727,GPS1,294,train,data/single_cell/k562_gw/data_interv-ENSG00000169727.npy,2
ENSG00000169750,RAC3,294,train,data/single_cell/k562_gw/data_interv-ENSG00000169750.npy,147
ENSG00000170088,TMEM192,18,train,data/single_cell/k562_gw/data_interv-ENSG00000170088.npy,18
ENSG00000170142,UBE2E1,272,train,data/single_cell/k562_gw/data_interv-ENSG00000170142.npy,30
ENSG00000170234,PWWP2A,18,train,data/single_cell/k562_gw/data_interv-ENSG00000170234.npy,8
ENSG00000170266,GLB1,243,train,data/single_cell/k562_gw/data_interv-ENSG00000170266.npy,234
ENSG00000170291,ELP5,189,train,data/single_cell/k562_gw/data_interv-ENSG00000170291.npy,352
ENSG00000170312,CDK1,95,train,data/single_cell/k562_gw/data_interv-ENSG00000170312.npy,8
ENSG00000170322,NFRKB,18,train,data/single_cell/k562_gw/data_interv-ENSG00000170322.npy,778
ENSG00000170348,TMED10,18,train,data/single_cell/k562_gw/data_interv-ENSG00000170348.npy,91
ENSG00000170445,HARS,149,train,data/single_cell/k562_gw/data_interv-ENSG00000170445.npy,17
ENSG00000170515,PA2G4,224,train,data/single_cell/k562_gw/data_interv-ENSG00000170515.npy,37
ENSG00000170545,SMAGP,18,train,data/single_cell/k562_gw/data_interv-ENSG00000170545.npy,8
ENSG00000170619,COMMD5,18,train,data/single_cell/k562_gw/data_interv-ENSG00000170619.npy,10
ENSG00000170638,TRABD,18,train,data/single_cell/k562_gw/data_interv-ENSG00000170638.npy,59
ENSG00000170802,FOXN2,18,train,data/single_cell/k562_gw/data_interv-ENSG00000170802.npy,23
ENSG00000170855,TRIAP1,18,train,data/single_cell/k562_gw/data_interv-ENSG00000170855.npy,55
ENSG00000170860,LSM3,53,train,data/single_cell/k562_gw/data_interv-ENSG00000170860.npy,112
ENSG00000170889,RPS9,243,train,data/single_cell/k562_gw/data_interv-ENSG00000170889.npy,394
ENSG00000170906,NDUFA3,189,train,data/single_cell/k562_gw/data_interv-ENSG00000170906.npy,233
ENSG00000171148,TADA3,95,train,data/single_cell/k562_gw/data_interv-ENSG00000171148.npy,487
ENSG00000171159,C9orf16,18,train,data/single_cell/k562_gw/data_interv-ENSG00000171159.npy,9
ENSG00000171311,EXOSC1,95,train,data/single_cell/k562_gw/data_interv-ENSG00000171311.npy,29
ENSG00000171314,PGAM1,224,train,data/single_cell/k562_gw/data_interv-ENSG00000171314.npy,737
ENSG00000171421,MRPL36,189,train,data/single_cell/k562_gw/data_interv-ENSG00000171421.npy,924
ENSG00000171453,POLR1C,87,train,data/single_cell/k562_gw/data_interv-ENSG00000171453.npy,337
ENSG00000171456,ASXL1,18,train,data/single_cell/k562_gw/data_interv-ENSG00000171456.npy,22
ENSG00000171490,RSL1D1,272,train,data/single_cell/k562_gw/data_interv-ENSG00000171490.npy,36
ENSG00000171681,ATF7IP,18,train,data/single_cell/k562_gw/data_interv-ENSG00000171681.npy,10
ENSG00000171720,HDAC3,224,train,data/single_cell/k562_gw/data_interv-ENSG00000171720.npy,23
ENSG00000171824,EXOSC10,69,train,data/single_cell/k562_gw/data_interv-ENSG00000171824.npy,145
ENSG00000171858,RPS21,69,train,data/single_cell/k562_gw/data_interv-ENSG00000171858.npy,188
ENSG00000171862,PTEN,272,train,data/single_cell/k562_gw/data_interv-ENSG00000171862.npy,191
ENSG00000171863,RPS7,243,train,data/single_cell/k562_gw/data_interv-ENSG00000171863.npy,425
ENSG00000171865,RNASEH1,239,train,data/single_cell/k562_gw/data_interv-ENSG00000171865.npy,56
ENSG00000171960,PPIH,189,train,data/single_cell/k562_gw/data_interv-ENSG00000171960.npy,283
ENSG00000172009,THOP1,18,train,data/single_cell/k562_gw/data_interv-ENSG00000172009.npy,18
ENSG00000172053,QARS,318,train,data/single_cell/k562_gw/data_interv-ENSG00000172053.npy,13
ENSG00000172115,CYCS,189,train,data/single_cell/k562_gw/data_interv-ENSG00000172115.npy,323
ENSG00000172171,TEFM,189,train,data/single_cell/k562_gw/data_interv-ENSG00000172171.npy,301
ENSG00000172172,MRPL13,189,train,data/single_cell/k562_gw/data_interv-ENSG00000172172.npy,286
ENSG00000172216,CEBPB,169,train,data/single_cell/k562_gw/data_interv-ENSG00000172216.npy,20
ENSG00000172262,ZNF131,191,train,data/single_cell/k562_gw/data_interv-ENSG00000172262.npy,7
ENSG00000172292,CERS6,18,train,data/single_cell/k562_gw/data_interv-ENSG00000172292.npy,37
ENSG00000172301,COPRS,18,train,data/single_cell/k562_gw/data_interv-ENSG00000172301.npy,24
ENSG00000172315,TP53RK,189,train,data/single_cell/k562_gw/data_interv-ENSG00000172315.npy,350
ENSG00000172336,POP7,18,train,data/single_cell/k562_gw/data_interv-ENSG00000172336.npy,173
ENSG00000172531,PPP1CA,18,train,data/single_cell/k562_gw/data_interv-ENSG00000172531.npy,14
ENSG00000172586,CHCHD1,18,train,data/single_cell/k562_gw/data_interv-ENSG00000172586.npy,33
ENSG00000172590,MRPL52,189,train,data/single_cell/k562_gw/data_interv-ENSG00000172590.npy,60
ENSG00000172795,DCP2,18,train,data/single_cell/k562_gw/data_interv-ENSG00000172795.npy,165
ENSG00000172809,RPL38,279,train,data/single_cell/k562_gw/data_interv-ENSG00000172809.npy,478
ENSG00000172845,SP3,18,train,data/single_cell/k562_gw/data_interv-ENSG00000172845.npy,10
ENSG00000172922,RNASEH2C,224,train,data/single_cell/k562_gw/data_interv-ENSG00000172922.npy,65
